Year,Term,Course,Status,Start Time,End Time,Days of Week
2019,Fall,ACES-101,Open (Restricted),12:00 PM,12:50 PM,F
2019,Fall,ACES-101,Open (Restricted),2:00 PM,2:50 PM,W
2019,Fall,ACES-101,Open (Restricted),12:00 PM,12:50 PM,R
2019,Fall,ACES-101,Open (Restricted),1:00 PM,1:50 PM,R
2019,Fall,ACES-101,Open (Restricted),10:00 AM,10:50 AM,F
2019,Fall,ACES-101,Closed,1:00 PM,1:50 PM,F
2019,Fall,ACES-101,Open (Restricted),9:00 AM,9:50 AM,R
2019,Fall,ACES-101,Closed,10:00 AM,10:50 AM,W
2019,Fall,ACES-101,Open (Restricted),11:00 AM,11:50 AM,F
2019,Fall,ACES-101,Open (Restricted),12:00 PM,12:50 PM,F
2019,Fall,ACES-101,Open (Restricted),3:00 PM,3:50 PM,W
2019,Fall,ACES-101,Open (Restricted),1:00 PM,1:50 PM,F
2019,Fall,ACES-101,Open (Restricted),2:00 PM,2:50 PM,F
2019,Fall,ACES-101,Closed,3:00 PM,3:50 PM,W
2019,Fall,ACES-101,Open (Restricted),2:00 PM,2:50 PM,F
2019,Fall,ACES-101,Open (Restricted),9:00 AM,9:50 AM,M
2019,Fall,ACES-101,Open (Restricted),3:00 PM,3:50 PM,M
2019,Fall,ACES-101,Open (Restricted),1:00 PM,1:50 PM,T
2019,Fall,ACES-101,Open (Restricted),2:00 PM,2:50 PM,T
2019,Fall,ACES-102,Open,9:30 AM,10:50 AM,TR
2019,Fall,ACES-179,Open,4:00 PM,4:50 PM,W
2019,Fall,ACES-179,Open,5:00 PM,5:50 PM,W
2019,Fall,ACES-199,Open (Restricted),ARRANGED,,
2019,Fall,ACES-199,Open (Restricted),3:00 PM,3:50 PM,MW
2019,Fall,ACES-200,Open (Restricted),12:00 PM,12:50 PM,M
2019,Fall,ACES-293,Open (Restricted),ARRANGED,,
2019,Fall,ACES-295,Open (Restricted),ARRANGED,,
2019,Fall,ACES-298,Open (Restricted),ARRANGED,,
2019,Fall,ACES-298,Open (Restricted),12:00 PM,1:50 PM,M
2019,Fall,ACES-298,Closed,ARRANGED,,
2019,Fall,ACES-298,Closed,2:00 PM,3:50 PM,M
2019,Fall,ACES-299,Open (Restricted),ARRANGED,,
2019,Fall,ACES-299,Open,ARRANGED,,
2019,Fall,ADV-150,Open (Restricted),10:00 AM,10:50 AM,MWF
2019,Fall,ADV-150,Open (Restricted),11:00 AM,11:50 AM,MWF
2019,Fall,ADV-199,Open (Restricted),5:00 PM,7:50 PM,T
2019,Fall,ADV-270,Open,12:30 PM,1:50 PM,MW
2019,Fall,ADV-281,Closed,9:00 AM,9:50 AM,F
2019,Fall,ADV-281,Closed,10:00 AM,10:50 AM,F
2019,Fall,ADV-281,Closed,11:00 AM,11:50 AM,F
2019,Fall,ADV-281,Closed,1:00 PM,1:50 PM,F
2019,Fall,ADV-281,Closed,11:00 AM,11:50 AM,TR
2019,Fall,ADV-283,Closed,12:30 PM,1:50 PM,TR
2019,Fall,ADV-283,Closed,11:00 AM,12:20 PM,TR
2019,Fall,ADV-283,Open (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,ADV-284,Closed,2:00 PM,3:20 PM,R
2019,Fall,ADV-284,Closed,3:30 PM,4:50 PM,R
2019,Fall,ADV-284,Open (Restricted),9:00 AM,10:20 AM,F
2019,Fall,ADV-284,Open (Restricted),11:00 AM,12:20 PM,F
2019,Fall,ADV-284,Open (Restricted),2:00 PM,3:20 PM,T
2019,Fall,ADV-305,Open (Restricted),11:00 AM,12:20 PM,MW
2019,Fall,ADV-310,Open (Restricted),10:00 AM,10:50 AM,MWF
2019,Fall,ADV-310,Open (Restricted),1:00 PM,1:50 PM,MWF
2019,Fall,ADV-311,Open (Restricted),11:00 AM,12:20 PM,TR
2019,Fall,ADV-320,Open,ARRANGED,,
2019,Fall,ADV-350,Closed,3:00 PM,4:20 PM,MW
2019,Fall,ADV-350,Closed,5:00 PM,6:20 PM,TR
2019,Fall,ADV-370,Open,ARRANGED,,
2019,Fall,ADV-390,Closed,11:00 AM,12:20 PM,TR
2019,Fall,ADV-393,Open (Restricted),11:00 AM,11:50 AM,MWF
2019,Fall,ADV-396,Closed,ARRANGED,,
2019,Fall,ADV-400,Closed,ARRANGED,,
2019,Fall,ADV-409,Closed,11:00 AM,12:20 PM,TR
2019,Fall,ADV-410,Open (Restricted),1:00 PM,2:20 PM,MW
2019,Fall,ADV-410,Open (Restricted),11:00 AM,12:20 PM,MW
2019,Fall,ADV-452,CrossListOpen (Restricted),2:00 PM,3:50 PM,TR
2019,Fall,ADV-452,CrossListOpen (Restricted),2:00 PM,3:50 PM,TR
2019,Fall,ADV-460,Closed,3:30 PM,4:50 PM,TR
2019,Fall,ADV-460,Closed,12:00 PM,1:20 PM,MW
2019,Fall,ADV-460,Closed,1:30 PM,2:50 PM,MW
2019,Fall,ADV-478,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,ADV-482,CrossListOpen (Restricted),1:00 PM,2:20 PM,MW
2019,Fall,ADV-483,Closed,1:00 PM,2:50 PM,MWF
2019,Fall,ADV-483,Closed,9:00 AM,9:50 AM,F
2019,Fall,ADV-483,Closed,12:30 PM,2:20 PM,TR
2019,Fall,ADV-490,CrossListOpen (Restricted),11:00 AM,12:15 PM,WF
2019,Fall,ADV-490,Open (Restricted),ARRANGED,,
2019,Fall,ADV-490,CrossListOpen (Restricted),9:30 AM,11:20 AM,TR
2019,Fall,ADV-490,CrossListOpen (Restricted),10:00 AM,10:50 AM,F
2019,Fall,ADV-491,Open (Restricted),3:30 PM,4:50 PM,TR
2019,Fall,ADV-494,CrossListOpen (Restricted),9:00 AM,10:20 AM,MW
2019,Fall,ADV-495,Open (Restricted),ARRANGED,,
2019,Fall,ADV-495,Open (Restricted),ARRANGED,,
2019,Fall,ADV-496,Closed,ARRANGED,,
2019,Fall,ADV-498,Closed,1:00 PM,2:50 PM,MWF
2019,Fall,ADV-498,Closed,1:00 PM,2:50 PM,MWF
2019,Fall,ADV-498,Closed,9:00 AM,10:50 AM,MWF
2019,Fall,ADV-498,Open (Restricted),9:00 AM,10:50 AM,MWF
2019,Fall,ADV-509,CrossListOpen (Restricted),11:00 AM,12:20 PM,TR
2019,Fall,ADV-550,Open (Restricted),11:00 AM,12:20 PM,MW
2019,Fall,ADV-580,Open (Restricted),9:30 AM,10:50 AM,TR
2019,Fall,ADV-582,CrossListOpen (Restricted),1:00 PM,2:20 PM,MW
2019,Fall,ADV-587,Open (Restricted),2:30 PM,5:20 PM,W
2019,Fall,ADV-590,Open (Restricted),ARRANGED,,
2019,Fall,ADV-590,CrossListOpen (Restricted),9:30 AM,11:20 AM,TR
2019,Fall,ADV-590,CrossListOpen (Restricted),10:00 AM,10:50 AM,F
2019,Fall,ADV-590,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,ADV-590,CrossListOpen (Restricted),9:00 AM,10:20 AM,MW
2019,Fall,ADV-598,Open (Restricted),9:00 AM,9:50 AM,MW
2019,Fall,ADV-598,Closed,ARRANGED,,
2019,Fall,ADV-599,Open (Restricted),ARRANGED,,
2019,Fall,AE-100,Open (Restricted),3:00 PM,3:50 PM,T
2019,Fall,AE-100,Open (Restricted),3:30 PM,5:30 PM,R
2019,Fall,AE-100,Closed,3:00 PM,5:00 PM,W
2019,Fall,AE-100,Closed,3:00 PM,3:50 PM,M
2019,Fall,AE-100,Open (Restricted),3:00 PM,3:50 PM,R
2019,Fall,AE-100,Open (Restricted),3:30 PM,5:30 PM,T
2019,Fall,AE-199,Open (Restricted),ARRANGED,,
2019,Fall,AE-199,Open,10:00 AM,10:50 AM,TR
2019,Fall,AE-199,Closed,11:00 AM,11:50 AM,TR
2019,Fall,AE-199,Open,5:00 PM,5:50 PM,M
2019,Fall,AE-199,Closed,6:00 PM,6:50 PM,TR
2019,Fall,AE-202,Open (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,AE-298,Closed,ARRANGED,,
2019,Fall,AE-311,Open (Restricted),10:00 AM,10:50 AM,MWF
2019,Fall,AE-312,Open,2:00 PM,3:20 PM,MW
2019,Fall,AE-321,Open (Restricted),9:00 AM,9:50 AM,MWF
2019,Fall,AE-323,Open,9:00 AM,9:50 AM,MWF
2019,Fall,AE-352,Open (Restricted),12:00 PM,12:50 PM,MWF
2019,Fall,AE-353,Open,12:00 PM,12:50 PM,MWF
2019,Fall,AE-395,Open (Restricted),ARRANGED,,
2019,Fall,AE-396,Open (Restricted),ARRANGED,,
2019,Fall,AE-397,Open (Restricted),ARRANGED,,
2019,Fall,AE-402,Open,2:00 PM,3:15 PM,TR
2019,Fall,AE-402,Open (Restricted),ARRANGED,,
2019,Fall,AE-412,CrossListOpen,10:00 AM,11:50 AM,TR
2019,Fall,AE-412,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,AE-416,Open,12:00 PM,12:50 PM,MWF
2019,Fall,AE-416,Open (Restricted),ARRANGED,,
2019,Fall,AE-420,CrossListOpen,9:00 AM,9:50 AM,MWF
2019,Fall,AE-420,CrossListOpen,9:00 AM,9:50 AM,MWF
2019,Fall,AE-420,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,AE-428,CrossListOpen,11:00 AM,12:20 PM,TR
2019,Fall,AE-433,Open (Restricted),2:00 PM,2:50 PM,MWF
2019,Fall,AE-433,Open (Restricted),ARRANGED,,
2019,Fall,AE-442,Open (Restricted),3:30 PM,4:50 PM,TR
2019,Fall,AE-442,Open (Restricted),3:30 PM,4:50 PM,TR
2019,Fall,AE-443,Closed,8:30 AM,9:50 AM,TR
2019,Fall,AE-451,Open,10:00 AM,11:50 AM,MW
2019,Fall,AE-451,Open (Restricted),ARRANGED,,
2019,Fall,AE-454,Open,12:30 PM,1:50 PM,TR
2019,Fall,AE-454,Open (Restricted),ARRANGED,,
2019,Fall,AE-460,Closed,9:00 AM,10:50 AM,M
2019,Fall,AE-460,Closed,3:00 PM,4:50 PM,M
2019,Fall,AE-460,Closed,10:00 AM,11:50 AM,T
2019,Fall,AE-460,Closed,1:00 PM,2:50 PM,T
2019,Fall,AE-460,Closed,5:00 PM,6:50 PM,T
2019,Fall,AE-460,Closed,11:00 AM,12:50 PM,W
2019,Fall,AE-460,Closed,3:00 PM,4:50 PM,W
2019,Fall,AE-460,Closed,5:00 PM,6:50 PM,M
2019,Fall,AE-460,Closed,5:00 PM,6:50 PM,W
2019,Fall,AE-460,Closed,10:00 AM,11:50 AM,R
2019,Fall,AE-460,Closed,1:00 PM,2:50 PM,R
2019,Fall,AE-460,Closed,5:00 PM,6:50 PM,R
2019,Fall,AE-460,Open (Restricted),9:00 AM,9:50 AM,TR
2019,Fall,AE-482,CrossListOpen,9:00 AM,10:50 AM,T
2019,Fall,AE-482,CrossListOpen,9:00 AM,10:50 AM,R
2019,Fall,AE-482,CrossListOpen,3:00 PM,4:50 PM,T
2019,Fall,AE-482,CrossListOpen,3:00 PM,4:50 PM,R
2019,Fall,AE-482,Closed,2:00 PM,3:50 PM,W
2019,Fall,AE-482,Closed,9:00 AM,10:50 AM,W
2019,Fall,AE-482,Closed,9:00 AM,10:50 AM,M
2019,Fall,AE-482,CrossListOpen,12:30 PM,1:50 PM,TR
2019,Fall,AE-483,Open,9:00 AM,10:50 AM,M
2019,Fall,AE-483,Closed,3:00 PM,4:50 PM,M
2019,Fall,AE-483,Open,9:00 AM,10:50 AM,W
2019,Fall,AE-483,Open,3:00 PM,4:50 PM,W
2019,Fall,AE-483,Open,9:00 AM,10:50 AM,F
2019,Fall,AE-483,Open,3:00 PM,4:50 PM,F
2019,Fall,AE-483,Closed,10:00 AM,11:50 AM,T
2019,Fall,AE-483,Open,5:00 PM,6:50 PM,M
2019,Fall,AE-483,Open (Restricted),1:00 PM,1:50 PM,MW
2019,Fall,AE-485,Open,2:00 PM,3:20 PM,MW
2019,Fall,AE-485,Open (Restricted),ARRANGED,,
2019,Fall,AE-497,Open (Restricted),ARRANGED,,
2019,Fall,AE-498,Open,10:00 AM,10:50 AM,MWF
2019,Fall,AE-498,Open (Restricted),ARRANGED,,
2019,Fall,AE-521,CrossListOpen,2:30 PM,3:50 PM,MW
2019,Fall,AE-521,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,AE-542,Open,10:00 AM,11:20 AM,TR
2019,Fall,AE-542,Open (Restricted),ARRANGED,,
2019,Fall,AE-551,CrossListOpen,1:00 PM,2:50 PM,MW
2019,Fall,AE-551,Open (Restricted),ARRANGED,,
2019,Fall,AE-590,Open (Restricted),4:00 PM,4:50 PM,M
2019,Fall,AE-590,Open (Restricted),4:00 PM,4:50 PM,M
2019,Fall,AE-590,Open (Restricted),ARRANGED,,
2019,Fall,AE-597,Open (Restricted),ARRANGED,,
2019,Fall,AE-598,Open,10:00 AM,11:20 AM,TR
2019,Fall,AE-598,Open (Restricted),ARRANGED,,
2019,Fall,AE-598,Open,9:00 AM,9:50 AM,MWF
2019,Fall,AE-599,Open (Restricted),ARRANGED,,
2019,Fall,AFAS-102,Open,6:00 AM,7:20 AM,M
2019,Fall,AFAS-102,Open,6:00 AM,7:20 AM,W
2019,Fall,AFAS-102,Open,5:00 PM,7:50 PM,R
2019,Fall,AFAS-102,Open,ARRANGED,,
2019,Fall,AFAS-111,Open,11:00 AM,11:50 AM,W
2019,Fall,AFAS-111,Open,2:00 PM,2:50 PM,W
2019,Fall,AFAS-120,CrossListOpen,12:30 PM,1:50 PM,TR
2019,Fall,AFAS-221,Open,3:00 PM,3:50 PM,T
2019,Fall,AFAS-221,Open,ARRANGED,,
2019,Fall,AFAS-221,Open,10:00 AM,10:50 AM,T
2019,Fall,AFAS-331,Open,7:30 AM,8:50 AM,MW
2019,Fall,AFAS-341,Open,ARRANGED,,
2019,Fall,AFAS-341,Open,8:00 AM,9:30 AM,TR
2019,Fall,AFRO-100,Open,1:00 PM,1:50 PM,R
2019,Fall,AFRO-100,Open,2:00 PM,2:50 PM,R
2019,Fall,AFRO-100,Open,1:00 PM,2:50 PM,T
2019,Fall,AFRO-101,CrossListOpen,12:00 PM,12:50 PM,R
2019,Fall,AFRO-101,CrossListOpen,11:00 AM,11:50 AM,R
2019,Fall,AFRO-101,CrossListOpen,9:30 AM,10:50 AM,TR
2019,Fall,AFRO-105,CrossListOpen,1:00 PM,2:20 PM,TR
2019,Fall,AFRO-20,Closed,9:00 AM,9:50 AM,F
2019,Fall,AFRO-20,Closed,10:00 AM,10:50 AM,F
2019,Fall,AFRO-20,Closed,2:00 PM,2:50 PM,F
2019,Fall,AFRO-20,Closed,9:00 AM,9:50 AM,F
2019,Fall,AFRO-20,Closed,10:00 AM,10:50 AM,F
2019,Fall,AFRO-20,Closed,2:00 PM,2:50 PM,F
2019,Fall,AFRO-20,Closed,11:00 AM,11:50 AM,F
2019,Fall,AFRO-20,Closed,1:00 PM,1:50 PM,F
2019,Fall,AFRO-20,Closed,1:00 PM,1:50 PM,MW
2019,Fall,AFRO-212,Closed,ARRANGED,,
2019,Fall,AFRO-226,CrossListOpen,12:30 PM,1:50 PM,MW
2019,Fall,AFRO-243,CrossListOpen,10:00 AM,11:20 AM,TR
2019,Fall,AFRO-259,Closed,1:00 PM,1:50 PM,MWF
2019,Fall,AFRO-260,CrossListOpen,12:30 PM,1:45 PM,TR
2019,Fall,AFRO-261,CrossListOpen,10:00 AM,11:20 AM,MW
2019,Fall,AFRO-276,CrossListOpen,12:30 PM,1:50 PM,TR
2019,Fall,AFRO-281,CrossListOpen,2:00 PM,2:50 PM,F
2019,Fall,AFRO-281,Closed,11:00 AM,11:50 AM,F
2019,Fall,AFRO-281,CrossListOpen,4:00 PM,4:50 PM,W
2019,Fall,AFRO-281,CrossListOpen,2:00 PM,2:50 PM,MW
2019,Fall,AFRO-310,CrossListOpen,2:00 PM,3:50 PM,R
2019,Fall,AFRO-310,CrossListOpen,2:00 PM,3:50 PM,T
2019,Fall,AFRO-310,Closed,2:00 PM,3:50 PM,R
2019,Fall,AFRO-310,Closed,2:00 PM,3:50 PM,T
2019,Fall,AFRO-312,Closed,11:00 AM,12:20 PM,TR
2019,Fall,AFRO-378,CrossListOpen,12:00 PM,1:20 PM,MW
2019,Fall,AFRO-382,CrossListOpen,9:00 AM,11:50 AM,F
2019,Fall,AFRO-398,CrossListOpen,6:00 PM,8:50 PM,R
2019,Fall,AFRO-411,Closed,10:30 AM,11:50 AM,TR
2019,Fall,AFRO-411,Closed,10:30 AM,11:50 AM,TR
2019,Fall,AFRO-421,Closed,10:00 AM,11:50 AM,T
2019,Fall,AFRO-421,Closed,10:00 AM,11:50 AM,T
2019,Fall,AFRO-474,CrossListOpen,1:00 PM,2:20 PM,TR
2019,Fall,AFRO-474,CrossListOpen,1:00 PM,2:20 PM,TR
2019,Fall,AFRO-481,CrossListOpen (Restricted),10:30 AM,11:50 AM,TR
2019,Fall,AFRO-481,CrossListOpen (Restricted),10:30 AM,11:50 AM,TR
2019,Fall,AFRO-482,CrossListOpen (Restricted),11:00 AM,1:50 PM,F
2019,Fall,AFRO-482,CrossListOpen (Restricted),11:00 AM,1:50 PM,F
2019,Fall,AFRO-490,CrossListOpen,12:00 PM,2:50 PM,F
2019,Fall,AFRO-490,CrossListOpen,12:00 PM,2:50 PM,F
2019,Fall,AFRO-498,CrossListOpen,12:00 PM,1:20 PM,MW
2019,Fall,AFRO-498,CrossListOpen,12:00 PM,1:20 PM,MW
2019,Fall,AFRO-595,Open (Restricted),ARRANGED,,
2019,Fall,AFST-199,Open (Restricted),ARRANGED,,
2019,Fall,AFST-210,CrossListOpen,9:30 AM,10:45 AM,TR
2019,Fall,AFST-231,CrossListOpen,1:00 PM,1:50 PM,W
2019,Fall,AFST-231,CrossListOpen,1:00 PM,1:50 PM,MTRF
2019,Fall,AFST-231,CrossListOpen,11:00 AM,11:50 AM,W
2019,Fall,AFST-231,CrossListOpen,11:00 AM,11:50 AM,MTRF
2019,Fall,AFST-241,CrossListOpen,9:00 AM,10:20 AM,F
2019,Fall,AFST-241,CrossListOpen,2:00 PM,3:20 PM,M
2019,Fall,AFST-243,CrossListOpen,10:00 AM,11:20 AM,TR
2019,Fall,AFST-338,CrossListOpen,9:00 AM,9:50 AM,MWF
2019,Fall,AFST-405,CrossListOpen,ARRANGED,,
2019,Fall,AFST-407,CrossListOpen,ARRANGED,,
2019,Fall,AFST-433,CrossListOpen,2:00 PM,2:50 PM,W
2019,Fall,AFST-433,CrossListOpen,2:00 PM,2:50 PM,MTR
2019,Fall,AFST-433,CrossListOpen,10:00 AM,10:50 AM,W
2019,Fall,AFST-433,CrossListOpen,10:00 AM,10:50 AM,MTR
2019,Fall,AFST-435,CrossListOpen,11:00 AM,12:20 PM,MW
2019,Fall,AFST-443,CrossListOpen,ARRANGED,,
2019,Fall,AFST-445,CrossListOpen,ARRANGED,,
2019,Fall,AFST-490,Open (Restricted),ARRANGED,,
2019,Fall,AFST-495,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,AFST-495,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,AFST-550,Open (Restricted),ARRANGED,,
2019,Fall,AFST-599,Open (Restricted),ARRANGED,,
2019,Fall,AGCM-110,Closed,9:00 AM,9:50 AM,MWF
2019,Fall,AGCM-220,CrossListOpen,11:00 AM,11:50 AM,MWF
2019,Fall,AGCM-250,Open,11:00 AM,12:50 PM,TR
2019,Fall,AGCM-270,Open,9:30 AM,10:50 AM,TR
2019,Fall,AGCM-293,Closed,ARRANGED,,
2019,Fall,AGCM-294,Open (Restricted),ARRANGED,,
2019,Fall,AGCM-295,Open (Restricted),ARRANGED,,
2019,Fall,AGCM-396,Open (Restricted),ARRANGED,,
2019,Fall,AGCM-430,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,AGED-100,Open (Restricted),12:30 PM,2:20 PM,TR
2019,Fall,AGED-140,Open (Restricted),ARRANGED,,
2019,Fall,AGED-170,Open (Restricted),ARRANGED,,
2019,Fall,AGED-199,Open (Restricted),ARRANGED,,
2019,Fall,AGED-220,Open (Restricted),9:00 AM,10:50 AM,T
2019,Fall,AGED-230,Open (Restricted),3:00 PM,4:50 PM,W
2019,Fall,AGED-230,Open (Restricted),11:00 AM,12:50 PM,W
2019,Fall,AGED-230,Open (Restricted),11:00 AM,12:50 PM,F
2019,Fall,AGED-230,Open (Restricted),3:00 PM,4:50 PM,R
2019,Fall,AGED-230,Open (Restricted),11:00 AM,12:50 PM,M
2019,Fall,AGED-260,Closed,9:30 AM,10:20 AM,R
2019,Fall,AGED-260,Open,11:00 AM,11:50 AM,R
2019,Fall,AGED-260,Open,2:00 PM,2:50 PM,R
2019,Fall,AGED-260,Closed,9:00 AM,9:50 AM,F
2019,Fall,AGED-260,Open,11:00 AM,11:50 AM,F
2019,Fall,AGED-260,Closed,10:00 AM,10:50 AM,F
2019,Fall,AGED-260,Open,9:00 AM,9:50 AM,MW
2019,Fall,AGED-280,Open (Restricted),9:00 AM,10:50 AM,F
2019,Fall,AGED-293,Open (Restricted),ARRANGED,,
2019,Fall,AGED-295,Open (Restricted),ARRANGED,,
2019,Fall,AGED-310,Open (Restricted),2:00 PM,3:50 PM,M
2019,Fall,AGED-340,Open (Restricted),1:00 PM,2:20 PM,MW
2019,Fall,AGED-350,Open (Restricted),10:00 AM,10:50 AM,MW
2019,Fall,AGED-360,Open (Restricted),4:00 PM,6:50 PM,M
2019,Fall,AGED-380,Open,2:00 PM,2:50 PM,W
2019,Fall,AGED-380,Open,1:00 PM,1:50 PM,R
2019,Fall,AGED-380,Open,10:00 AM,10:50 AM,F
2019,Fall,AGED-380,Open (Restricted),10:00 AM,10:50 AM,MW
2019,Fall,AGED-396,Open (Restricted),ARRANGED,,
2019,Fall,AGED-400,Closed,5:30 PM,8:20 PM,T
2019,Fall,AGED-400,Closed,5:30 PM,8:20 PM,T
2019,Fall,AGED-400,Closed,5:30 PM,8:20 PM,T
2019,Fall,AGED-420,Open (Restricted),5:30 PM,8:20 PM,W
2019,Fall,AGED-420,Open (Restricted),5:30 PM,8:20 PM,W
2019,Fall,AGED-421,CrossListOpen (Restricted),2:30 PM,5:20 PM,T
2019,Fall,AGED-421,CrossListOpen (Restricted),2:30 PM,5:20 PM,T
2019,Fall,AGED-440,CrossListOpen (Restricted),5:30 PM,8:20 PM,M
2019,Fall,AGED-440,CrossListOpen (Restricted),5:30 PM,8:20 PM,M
2019,Fall,AGED-440,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,AGED-440,CrossListOpen (Restricted),5:30 PM,8:20 PM,M
2019,Fall,AGED-440,CrossListOpen (Restricted),5:30 PM,8:20 PM,M
2019,Fall,AGED-440,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,AGED-480,CrossListOpen (Restricted),9:30 AM,10:50 AM,TR
2019,Fall,AGED-480,CrossListOpen (Restricted),9:30 AM,10:50 AM,TR
2019,Fall,AGED-499,Open (Restricted),ARRANGED,,
2019,Fall,AGED-510,Open (Restricted),ARRANGED,,
2019,Fall,AGED-511,Open (Restricted),ARRANGED,,
2019,Fall,AGED-549,Open (Restricted),ARRANGED,,
2019,Fall,AGED-550,CrossListOpen (Restricted),5:30 PM,8:30 PM,R
2019,Fall,AGED-550,CrossListOpen (Restricted),5:30 PM,8:30 PM,R
2019,Fall,AGED-551,CrossListOpen (Restricted),5:30 PM,8:30 PM,R
2019,Fall,AGED-551,CrossListOpen (Restricted),5:30 PM,8:30 PM,R
2019,Fall,AGED-599,Open (Restricted),ARRANGED,,
2019,Fall,AGED-599,Open (Restricted),ARRANGED,,
2019,Fall,AHS-125,Open (Restricted),11:00 AM,11:50 AM,F
2019,Fall,AHS-199,Open (Restricted),ARRANGED,,
2019,Fall,AHS-199,Open,12:30 PM,1:50 PM,TR
2019,Fall,AHS-199,Open,11:00 AM,12:20 PM,TR
2019,Fall,AHS-292,Open,ARRANGED,,
2019,Fall,AHS-375,CrossListOpen,5:00 PM,5:50 PM,M
2019,Fall,AHS-375,CrossListOpen,12:30 PM,1:20 PM,T
2019,Fall,AHS-375,CrossListOpen,12:30 PM,1:20 PM,R
2019,Fall,AHS-399,Open (Restricted),ARRANGED,,
2019,Fall,AHS-399,Open (Restricted),ARRANGED,,
2019,Fall,AHS-399,Open (Restricted),ARRANGED,,
2019,Fall,AHS-494,Open (Restricted),ARRANGED,,
2019,Fall,AIS-101,Open,10:00 AM,10:50 AM,MWF
2019,Fall,AIS-101,Open,11:00 AM,12:15 PM,TR
2019,Fall,AIS-101,Open,12:30 PM,1:45 PM,TR
2019,Fall,AIS-101,Open,3:30 PM,4:45 PM,TR
2019,Fall,AIS-277,CrossListOpen (Restricted),12:30 PM,1:50 PM,TR
2019,Fall,AIS-285,Open,11:00 AM,12:15 PM,TR
2019,Fall,AIS-459,CrossListOpen (Restricted),12:30 PM,1:45 PM,TR
2019,Fall,AIS-459,CrossListOpen (Restricted),12:30 PM,1:45 PM,TR
2019,Fall,AIS-490,CrossListOpen (Restricted),12:30 PM,1:45 PM,TR
2019,Fall,AIS-490,CrossListOpen,12:30 PM,1:45 PM,TR
2019,Fall,ANSC-100,Closed,8:00 AM,9:50 AM,T
2019,Fall,ANSC-100,Open,10:00 AM,11:50 AM,T
2019,Fall,ANSC-100,Closed,3:00 PM,4:50 PM,T
2019,Fall,ANSC-100,Closed,10:00 AM,11:50 AM,R
2019,Fall,ANSC-100,Closed,3:00 PM,4:50 PM,R
2019,Fall,ANSC-100,Open,8:00 AM,9:50 AM,R
2019,Fall,ANSC-100,Open,2:00 PM,2:50 PM,MWF
2019,Fall,ANSC-103,Open (Restricted),3:00 PM,4:50 PM,R
2019,Fall,ANSC-103,Open (Restricted),4:00 PM,4:50 PM,T
2019,Fall,ANSC-110,Open (Restricted),3:00 PM,4:50 PM,MW
2019,Fall,ANSC-110,Open (Restricted),3:00 PM,4:50 PM,TR
2019,Fall,ANSC-199,Open (Restricted),ARRANGED,,
2019,Fall,ANSC-199,Open (Restricted),1:00 PM,2:50 PM,TWR
2019,Fall,ANSC-199,Open (Restricted),3:00 PM,4:50 PM,MW
2019,Fall,ANSC-199,Open (Restricted),8:00 AM,11:50 AM,S
2019,Fall,ANSC-199,Open,4:00 PM,4:50 PM,R
2019,Fall,ANSC-199,Open,4:00 PM,7:50 PM,T
2019,Fall,ANSC-20,Open,1:00 PM,2:20 PM,T
2019,Fall,ANSC-20,Open,1:00 PM,1:50 PM,R
2019,Fall,ANSC-205,Closed,ARRANGED,,
2019,Fall,ANSC-206,Open,12:30 PM,1:50 PM,TR
2019,Fall,ANSC-207,Open,12:00 PM,12:50 PM,R
2019,Fall,ANSC-207,Open,1:00 PM,1:50 PM,R
2019,Fall,ANSC-207,Open,2:00 PM,2:50 PM,R
2019,Fall,ANSC-207,Open,3:00 PM,3:50 PM,R
2019,Fall,ANSC-207,Open,4:00 PM,4:50 PM,R
2019,Fall,ANSC-207,Open,11:00 AM,11:50 AM,R
2019,Fall,ANSC-207,Closed,1:00 PM,1:50 PM,W
2019,Fall,ANSC-207,Open,2:00 PM,2:50 PM,W
2019,Fall,ANSC-207,Open,3:00 PM,3:50 PM,W
2019,Fall,ANSC-207,Open,4:00 PM,4:50 PM,W
2019,Fall,ANSC-207,Open (Restricted),ARRANGED,,
2019,Fall,ANSC-219,Open,6:00 AM,8:50 AM,TR
2019,Fall,ANSC-219,Open,12:00 PM,12:50 PM,M
2019,Fall,ANSC-221,Open,10:00 AM,10:50 AM,MWF
2019,Fall,ANSC-222,Open,9:00 AM,9:50 AM,MWF
2019,Fall,ANSC-250,Open,12:30 PM,1:50 PM,TR
2019,Fall,ANSC-251,Open,10:00 AM,10:50 AM,MWF
2019,Fall,ANSC-298,Open (Restricted),3:00 PM,3:50 PM,T
